gene_id,replicate1 24h,replicate2 24h,replicate1 48h,replicate2 48h,mock,24h mean,48h mean,mock mean,24h norm,48h norm,mock norm,fold-change 24h,fold-change 48h
RBP5,112,75,17,35,8,93.5,26.0,8.0,0.0026521813127588357,0.0006973313665012739,0.0004513653802753329,-11.558604877960994,-13.48586800293251
RBP7,28,17,27,25,61,22.5,26.0,61.0,0.0006382254495943722,0.0006973313665012739,0.003441661024599413,-16.544383579081842,-16.416605340495398
RBPJ,2512,4070,1840,1797,4099,3291.0,1818.5,4099.0,0.09335110909400351,0.04877296499932949,0.2312683367185737,-15.42224530135906,-16.358830785252763
RBPJL,0,0,1,1,0,0.0,1.0,0.0,0.0,2.682043717312592e-05,0.0,0,inf
RBPMS,514,518,573,460,900,516.0,516.5,900.0,0.01463663697736427,0.013852755799919538,0.05077860528097495,-15.908053273642413,-15.98746437342558
RBPMS2,4,3,3,5,5,3.5,4.0,5.0,9.92795143813468e-05,0.00010728174869250368,0.00028210336267208303,-15.620072510678389,-15.508235815960965
RBSN,857,981,597,623,554,919.0,610.0,554.0,0.026067963918987917,0.01636046667560681,0.0312570525840668,-14.375320452608785,-15.047384454672542
RBX1,1792,1308,2014,1636,4702,1550.0,1825.0,4702.0,0.04396664208316787,0.048947297840954807,0.2652900022568269,-16.706505661340053,-16.551685796071883
RC3H1,1614,2266,1409,1553,3562,1940.0,1481.0,3562.0,0.055029216542803655,0.03972106745339949,0.20097043556759198,-15.98213020187576,-16.452423596886373
RC3H2,1733,2629,1100,1381,1331,2181.0,1240.5,1331.0,0.06186532024734782,0.03327075231326271,0.0750959151433085,-14.393020139119772,-15.287896557093063
RCAN1,378,371,324,327,657,374.5,325.5,657.0,0.010622908038804108,0.008730052299852487,0.037068381855111715,-15.91642698971221,-16.199543548230295
RCAN2,20,22,16,15,17,21.0,15.5,17.0,0.0005956770862880808,0.00041571677618345177,0.0009591514330850823,-14.80064475632021,-15.319574251937066
RCAN3,1623,2497,906,874,1755,2060.0,890.0,1755.0,0.05843308560730697,0.02387018908408207,0.09901828029790115,-14.874326030969973,-16.165901510411764
RCBTB1,3037,4390,1864,1702,4228,3713.5,1783.0,4228.0,0.10533556475860895,0.04782083947968352,0.23854660347551343,-15.292695136258946,-16.431976394831292
RCBTB2,837,987,574,534,1095,912.0,554.0,1095.0,0.025869404890225222,0.01485852219391176,0.061780636425186185,-15.369324478172425,-16.16928070951295
RCC1,1805,1504,1473,1510,1412,1654.5,1491.5,1412.0,0.046930844726839505,0.04000268204371731,0.07966598961859625,-14.876844134807273,-15.10728383200957
RCC1L,1291,1004,1322,1000,823,1147.5,1161.0,823.0,0.032549497929312984,0.031138527557999195,0.04643421349582487,-14.625969519969088,-14.689904084629662
RCC2,7840,6069,5586,5311,1836,6954.5,5448.5,1836.0,0.1972683950757361,0.1461311519377766,0.1035883547731889,-13.184118601955165,-13.61701467661833
RCCD1,621,388,442,357,591,504.5,399.5,591.0,0.014310432858682703,0.010714764650663806,0.03334461746784022,-15.333803198919806,-15.751270348323157
RCE1,503,298,521,422,114,400.5,471.5,114.0,0.011360413002779826,0.012645836127128872,0.006431956668923494,-13.292730919604661,-13.138083774563247
RCHY1,459,648,403,397,607,553.5,400.0,607.0,0.015700346060021558,0.01072817486925037,0.03424734822839088,-15.238612537322759,-15.78800423755456
RCL1,858,777,582,543,674,817.5,562.5,674.0,0.02318885800192886,0.01508649590988333,0.038027533288196795,-14.827029198645045,-15.44720321615106
RCN1,2177,2174,2251,1894,6424,2175.5,2072.5,6424.0,0.061709309581891414,0.05558535604130347,0.3624464003610923,-16.667624213825416,-16.818407512207802
RCN2,3011,4170,2636,2207,7797,3590.5,2421.5,7797.0,0.10184659896749305,0.06494568861472443,0.43991198375084634,-16.22423370986584,-16.87332585266533
RCN3,59,27,68,44,29,43.0,56.0,29.0,0.0012197197481136892,0.0015019444816950515,0.0016361995034980816,-14.537215578274106,-14.23693379414357
RCOR1,1377,1888,981,1220,1564,1632.5,1100.5,1564.0,0.0463068020650139,0.029515891109025076,0.08824193184382757,-15.043656858722189,-15.693389088489399
RCOR2,59,40,36,45,21,49.5,40.5,21.0,0.001404095989107619,0.0010862277055115998,0.001184834123222749,-13.86846014054778,-14.238775140967737
RCOR3,1501,1834,1103,1050,1822,1667.5,1076.5,1822.0,0.047299597208827364,0.028872200616870056,0.10279846535770706,-15.233335535578734,-15.94548236070842
RCSD1,1,7,1,1,2,4.0,1.0,2.0,0.00011346230215011063,2.682043717312592e-05,0.00011284134506883322,-14.105499337848633,-16.1863077210736
RCVRN,0,0,2,0,3,0.0,1.0,3.0,0.0,2.682043717312592e-05,0.00016926201760324982,inf,-16.771270221794758
RD3,1,0,0,0,3,0.5,0.0,3.0,1.4182787768763829e-05,0.0,0.00016926201760324982,-17.69046183856979,inf
RD3L,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RDH10,5591,6385,5642,5283,7400,5988.0,5462.5,7400.0,0.1698530663187156,0.14650663805820036,0.4175129767546829,-15.410950387193889,-15.624271617201952
RDH11,2110,2358,1808,1742,3808,2234.0,1775.0,3808.0,0.06336869575083678,0.04760627598229851,0.21484992101105846,-15.87490363067326,-16.28752217510214
RDH12,29,23,22,27,20,26.0,24.5,20.0,0.0007375049639757191,0.0006571007107415851,0.0011284134506883321,-14.726987714594902,-14.893525971845756
RDH13,668,531,527,495,169,599.5,511.0,169.0,0.01700516253474783,0.013705243395467345,0.009535093658316406,-13.278762830716591,-13.590007676418166
RDH14,11,1,2,1,0,6.0,1.5,0.0,0.00017019345322516594,4.0230655759688886e-05,0.0,inf,inf
RDH16,32,23,21,14,22,27.5,17.5,22.0,0.0007800533272820106,0.0004693576505297036,0.0012412547957571655,-14.78357124296127,-15.516456322765933
RDH5,162,132,148,113,107,147.0,130.5,107.0,0.0041697396040165655,0.0035000670510929328,0.006037011961182577,-14.647293979413414,-14.899868710904865
RDH8,1,0,0,0,2,0.5,0.0,2.0,1.4182787768763829e-05,0.0,0.00011284134506883322,-17.10549933784863,inf
RDM1,16,10,9,7,18,13.0,8.0,18.0,0.00036875248198785953,0.00021456349738500737,0.001015572105619499,-15.574984621149852,-16.356232722515916
RDX,1972,3263,1126,1627,1779,2617.5,1376.5,1779.0,0.07424689396947864,0.03691833176880783,0.10037237643872715,-14.54837631129762,-15.5563696217452
REC114,2,1,6,5,9,1.5,5.5,9.0,4.2548363306291484e-05,0.00014751240445219258,0.0005077860528097495,-17.69046183856979,-15.896801103878618
REC8,4451,3690,3766,2835,1484,4070.5,3300.5,1484.0,0.11546207522550632,0.08852085288990211,0.08372827804107424,-13.649784410938613,-14.033114214961703
RECK,37,52,24,21,45,44.5,22.5,45.0,0.0012622681114199806,0.0006034598363953333,0.0025389302640487473,-15.121619003211906,-16.1863077210736
RECQL,464,781,164,270,182,622.5,217.0,182.0,0.017657570772110966,0.005820034866568325,0.010268562401263823,-13.331363951091884,-14.93255112882782
RECQL4,727,343,466,351,61,535.0,408.5,61.0,0.015175582912577297,0.01095614858522194,0.003441661024599413,-11.972841594123008,-12.442852790490804
RECQL5,1668,1087,1317,1137,456,1377.5,1227.0,456.0,0.03907358030294435,0.03290867641142551,0.025727826675693975,-13.51055274855485,-13.758278201575438
REELD1,9,7,12,11,12,8.0,11.5,12.0,0.00022692460430022126,0.00030843502749094813,0.0006770480704129993,-15.690461838569787,-15.247708265737744
REEP1,275,361,167,140,289,318.0,153.5,289.0,0.009020253020933795,0.004116937106074829,0.0163055743624464,-14.967542065064952,-16.0991385582041
REEP2,329,156,260,222,66,242.5,241.0,66.0,0.006878652067850457,0.006463725358723347,0.003723764387271496,-13.228052520132593,-13.317812504202093
REEP3,1385,1974,950,997,1139,1679.5,973.5,1139.0,0.0476399841152777,0.026109695588038086,0.06426314601670052,-14.545235289322244,-15.41282258406142
REEP4,1131,624,962,742,285,877.5,852.0,285.0,0.024890792534180518,0.022851012471503285,0.016079891672308735,-13.483062131708813,-13.606416209899866
REEP5,4830,5986,3957,3563,11714,5408.0,3760.0,11714.0,0.15340103250694956,0.10084484377095347,0.6609117580681562,-16.22056608067596,-16.825736953618122
REEP6,689,328,543,379,142,508.5,461.0,142.0,0.014423895160832813,0.01236422153681105,0.008011735499887158,-13.265142493495812,-13.487431900148945
REG1A,0,0,1,0,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
REG1B,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
REG3A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
REG3G,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
REG4,3,1,1,0,4,2.0,0.5,4.0,5.6731151075055314e-05,1.341021858656296e-05,0.00022568269013766644,-16.10549933784863,-18.1863077210736
REL,453,1160,261,414,256,806.5,337.5,256.0,0.022876836671016056,0.009051897545929999,0.014443692168810652,-13.449968614692988,-14.787564029135408
RELA,2384,1496,1962,1904,407,1940.0,1933.0,407.0,0.055029216542803655,0.05184390505565241,0.02296321372150756,-12.852543385040386,-12.938566783128614
RELB,324,247,1024,940,125,285.5,982.0,125.0,0.008098371815964145,0.026337669304009655,0.007052584066802077,-13.913936687147874,-12.212512791420997
RELL1,609,693,593,386,1321,651.0,489.5,1321.0,0.018465989674930506,0.01312860399624514,0.07453170841796435,-16.12640035592982,-16.618557422716734
RELL2,100,50,86,99,9,75.0,92.5,9.0,0.0021274181653145744,0.0024808904385141477,0.0005077860528097495,-12.046605648795062,-11.824851261999601
RELN,2,2,0,6,7,2.0,3.0,7.0,5.6731151075055314e-05,8.046131151937777e-05,0.00039494470774091627,-16.912854259906233,-16.40870014241005
RELT,144,72,105,93,22,108.0,99.0,22.0,0.0030634821580529867,0.0026552232801394663,0.0012412547957571655,-12.81004345432246,-13.01638271963129
REM1,10,6,7,4,3,8.0,5.5,3.0,0.00022692460430022126,0.00014751240445219258,0.00016926201760324982,-13.690461838569787,-14.311838603157462
REM2,122,69,130,92,145,95.5,111.0,145.0,0.0027089124638338914,0.0029770685262169774,0.008180997517490409,-15.707979599827816,-15.571800944738431
REN,5,5,2,7,2,5.0,4.5,2.0,0.00014182787768763828,0.00012069196727906664,0.00011284134506883322,-13.78357124296127,-14.016382719631292
RENBP,31,14,42,22,12,22.5,32.0,12.0,0.0006382254495943722,0.0008582539895400295,0.0006770480704129993,-14.198608742240113,-13.771270221794758
REP15,51,28,58,27,58,39.5,42.5,58.0,0.0011204402337323424,0.0011398685798578517,0.0032723990069961633,-15.659699584799101,-15.634897780063472
REPIN1,6836,4390,4561,3876,3483,5613.0,4218.5,3483.0,0.15921597549214273,0.11314201421483171,0.19651320243737305,-14.417057751473415,-14.909908092520093
REPS1,2219,2818,1700,1574,3938,2518.5,1637.0,3938.0,0.0714387019912634,0.043905055652407134,0.22218460844053262,-15.750397718091998,-16.452716510501002
REPS2,772,1118,511,473,1035,945.0,492.0,1035.0,0.026805468882963635,0.013195655089177954,0.05839539607312119,-15.236743871126883,-16.25920826812105
RER1,3929,3325,3364,2904,4841,3627.0,3134.0,4841.0,0.10288194247461281,0.08405525010057664,0.2731324757391108,-15.522027686739207,-15.813607635461876
RERE,4612,4144,2544,2930,2780,4378.0,2737.0,2780.0,0.12418448970329608,0.07340753654284565,0.15684946964567817,-14.450312266278555,-15.208797169319514
RERG,1078,1046,656,736,1802,1062.0,696.0,1802.0,0.030124241220854373,0.01866702427249564,0.10167005190701874,-15.868314582858016,-16.558747521038413
RERGL,3,6,6,2,28,4.5,4.0,28.0,0.00012764508991887445,0.00010728174869250368,0.001579778830963665,-17.742929258463924,-17.993662643131206
RESP18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
REST,1509,2463,964,1162,1522,1986.0,1063.0,1522.0,0.05633403301752993,0.028510124715032854,0.08587226359738208,-14.721602073823803,-15.704134483046042
RET,92,80,52,34,46,86.0,43.0,46.0,0.0024394394962273785,0.0011532787984444147,0.002595350936583164,-14.202796539203545,-15.283604922428516
RETN,0,0,0,1,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
RETNLB,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RETREG1,278,333,229,202,373,305.5,215.5,373.0,0.008665683326714699,0.0057798042108086365,0.021044910855337395,-15.39350258828514,-15.977795482239742
RETREG2,3265,2836,2209,2021,1338,3050.5,2115.0,1338.0,0.08652918817722811,0.05672522462116132,0.07549085985104942,-13.916531723152461,-14.525728173707751
RETREG3,1780,1554,1275,1174,693,1667.0,1224.5,693.0,0.0472854144210586,0.03284162531849269,0.03909952606635071,-13.83917249099943,-14.365042204646839
RETSAT,2155,2258,1318,1552,1126,2206.5,1435.0,1126.0,0.06258864242355477,0.0384873273434357,0.0635296772737531,-14.134946417952873,-14.83646381159078
REV1,2227,2828,1729,2072,2703,2527.5,1900.5,2703.0,0.07169399217110115,0.050972240847525815,0.1525050778605281,-15.202349757592948,-15.69449020774633
REV3L,1598,3110,1413,1814,1281,2354.0,1613.5,1281.0,0.06677256481534011,0.04327477537883868,0.07227488151658767,-14.22765549315183,-14.853384618928308
REX1BD,785,236,763,426,248,510.5,594.5,248.0,0.01448062631190787,0.01594474989942336,0.01399232678853532,-14.063928497357706,-13.924971031714822
REXO1,1469,699,1001,945,152,1084.0,973.0,152.0,0.03074828388267998,0.026096285369451522,0.008575942225231325,-12.271277809938345,-12.507939239736075
REXO2,1754,1615,1616,1358,3666,1684.5,1487.0,3666.0,0.047781811992965335,0.039881990076438244,0.20683818551117128,-16.22738569526676,-16.488109859561067
REXO4,1023,672,1050,914,590,847.5,982.0,590.0,0.02403982526805469,0.026337669304009655,0.0332881967953058,-14.58300092407413,-14.451299651008112
REXO5,734,715,490,374,500,724.5,432.0,500.0,0.020550859476938788,0.011586428858790397,0.028210336267208307,-14.570441742953788,-15.39720450357222
RFC1,1642,2487,867,1218,1251,2064.5,1042.5,1251.0,0.058560730697225845,0.027960305752983774,0.07058226134055517,-14.382788708838273,-15.449342126907396
RFC2,706,666,508,381,865,686.0,444.5,865.0,0.01945878481874397,0.011921684323454472,0.04880388174227037,-15.439990894199903,-16.146824434767918
RFC3,553,734,202,227,575,643.5,214.5,575.0,0.018253247858399047,0.00575298377363551,0.03244188670728955,-14.943121145459665,-16.608892029405794
RFC4,477,452,335,295,1098,464.5,315.0,1098.0,0.013175809837181597,0.008448437709534665,0.06194989844278944,-16.34662689047118,-16.98776204169152
RFC5,614,660,283,324,417,637.0,303.5,417.0,0.018068871617405117,0.008140002682043717,0.023527420446851726,-14.494253349036994,-15.644658588262583
RFESD,33,45,34,44,114,39.0,39.0,114.0,0.0011062574459635786,0.001045997049751911,0.006431956668923494,-16.65298713315112,-16.733795516376095
RFFL,1167,1354,877,888,1758,1260.5,882.5,1758.0,0.03575480796505361,0.023669035805283626,0.0991875423155044,-15.585438290133494,-16.180574608058464
RFK,826,1260,683,627,1596,1043.0,655.0,1596.0,0.029585295285641345,0.01756738634839748,0.09004739336492891,-15.71922083155121,-16.471201560871137
RFLNA,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RFLNB,34,44,25,20,45,39.0,22.5,45.0,0.0011062574459635786,0.0006034598363953333,0.0025389302640487473,-15.311950215316058,-16.1863077210736
RFNG,1013,453,1064,764,134,733.0,914.0,134.0,0.02079196686900777,0.02451387957623709,0.007560370119611826,-12.653919140172592,-12.416346556473304
RFPL1,7,3,15,10,14,5.0,12.5,14.0,0.00014182787768763828,0.00033525546466407405,0.0007898894154818325,-16.59092616501887,-15.34980645335648
RFPL2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RFPL3,0,0,10,10,3,0.0,10.0,3.0,0.0,0.00026820437173125924,0.00016926201760324982,inf,-13.449342126907395
RFPL4A,1,0,0,0,0,0.5,0.0,0.0,1.4182787768763829e-05,0.0,0.0,inf,0
RFPL4AL1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RFPL4B,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RFT1,795,752,523,493,839,773.5,508.0,839.0,0.021940772678277643,0.013624782083947969,0.04733694425637554,-15.222768856839417,-15.910150034741259
RFTN1,182,144,121,93,193,163.0,107.0,193.0,0.004623588812617008,0.0028697867775244737,0.010889189799142406,-15.349228220885633,-16.037297771940537
RFTN2,22,27,23,37,47,24.5,30.0,47.0,0.0006949566006694275,0.0008046131151937776,0.002651771609117581,-16.04537834541106,-15.83400597714272
RFWD3,1136,1374,580,634,495,1255.0,607.0,495.0,0.03559879729959721,0.016280005364087434,0.02792823290453622,-13.76331240397747,-14.892039729784893
RFX1,884,572,635,619,247,728.0,627.0,247.0,0.020650138991320136,0.016816414107549953,0.013935906116000903,-13.546071929234612,-13.84235331985624
RFX2,5371,4011,4194,3515,3163,4691.0,3854.5,3163.0,0.13306291484654223,0.10337937508381387,0.17845858722635974,-14.536897392870044,-14.901057548903898
RFX3,5910,8148,3907,3814,8700,7029.0,3860.5,8700.0,0.1993816304532819,0.10354029770685262,0.49085985104942453,-15.413195283887791,-16.35853540904807
RFX4,1,2,0,0,0,1.5,0.0,0.0,4.2548363306291484e-05,0.0,0.0,inf,0
RFX5,1857,1837,1074,1239,1161,1847.0,1156.5,1161.0,0.05239121801781358,0.03101783559072013,0.06550440081245769,-14.435683443731758,-15.191910427302977
RFX6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RFX7,893,1598,581,770,862,1245.5,675.5,862.0,0.035329324331990694,0.01811720531044656,0.048634619724667115,-14.574534090696893,-15.538039820837016
RFX8,45,38,39,34,69,41.5,36.5,69.0,0.0011771713848073978,0.0009789459568190961,0.003893026404874746,-15.838984363279875,-16.105007618971754
RFXANK,1418,797,1524,1010,816,1107.5,1267.0,816.0,0.03141487490781188,0.03398149389835054,0.046039268788083954,-14.664833696377746,-14.55153225390429
RFXAP,296,349,227,154,466,322.5,190.5,466.0,0.009147898110852669,0.005109293281480488,0.02629203340103814,-15.636530132192295,-16.476846678234562
RGCC,473,524,590,378,946,498.5,484.0,946.0,0.014140239405457536,0.012981091591792946,0.05337395621755811,-16.029746016789833,-16.153140857138403
RGL1,1311,1709,888,999,1201,1510.0,943.5,1201.0,0.04283201906166676,0.02530508247284431,0.06776122771383435,-14.775186939341824,-15.534449449178792
RGL2,6887,3902,5069,4634,1951,5394.5,4851.5,1951.0,0.15301809723719295,0.1301193509454204,0.1100767321146468,-13.638223868955155,-13.872090626363134
RGL3,124,77,111,73,45,100.5,92.0,45.0,0.0028507403415215294,0.002467480219927585,0.0025389302640487473,-13.946300742999375,-14.154598861346262
RGL4,689,595,312,362,52,642.0,337.0,52.0,0.018210699495092755,0.009038487327343435,0.002933874971789664,-11.47950956886742,-12.490142658032834
RGMA,812,520,506,492,102,666.0,499.0,102.0,0.018891473307993418,0.013383398149389835,0.005754908598510494,-12.398546312748863,-12.895837057707839
RGMB,969,1384,772,798,976,1176.5,785.0,976.0,0.033372099619901285,0.02105404318090385,0.05506657639359061,-14.83595107018722,-15.500496214857499
RGN,14,17,19,13,26,15.5,16.0,26.0,0.00043966642083167866,0.00042912699477001473,0.001466937485894832,-15.851742745602847,-15.886747439214695
RGP1,210,235,47,90,25,222.5,68.5,25.0,0.006311340557099904,0.0018371999463591257,0.0014105168133604152,-11.951694001769596,-13.7321318278878
RGPD1,7,14,9,12,5,10.5,10.5,5.0,0.0002978385431440404,0.0002816145903178222,0.00028210336267208303,-14.035110009957235,-14.115918393182202
RGPD2,21,35,20,37,20,28.0,28.5,20.0,0.0007942361150507744,0.0007643824594340887,0.0011284134506883321,-14.620072510678389,-14.675345801796222
RGPD3,17,37,12,19,19,27.0,15.5,19.0,0.0007658705395132467,0.00041571677618345177,0.0010719927781539156,-14.598539349128748,-15.480038924130312
RGPD4,82,137,52,68,24,109.5,60.0,24.0,0.0031060305213592783,0.0016092262303875552,0.0013540961408259986,-12.915674778968613,-13.86437962618624
RGPD5,34,48,26,35,47,41.0,30.5,47.0,0.0011629885970386338,0.0008180233337803406,0.002651771609117581,-15.302536184908185,-15.810159235188353
RGPD6,17,16,13,16,4,16.5,14.5,4.0,0.0004680319963692063,0.00038889633901032585,0.00022568269013766644,-13.061105218490177,-13.32832672594603
RGPD8,159,280,72,136,71,219.5,104.0,71.0,0.006226243830487321,0.0027893254660050957,0.004005867749943579,-13.477169327817954,-14.635615122437192
RGR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
RGS1,4,6,483,614,0,5.0,548.5,0.0,0.00014182787768763828,0.014711009789459568,0.0,inf,inf
RGS10,209,155,229,156,448,182.0,192.5,448.0,0.005162534747830034,0.00516293415582674,0.02527646129541864,-16.40505961970754,-16.404948007548942
