"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"57","AGO1",26.5417437709715,-4.78937319864574,1.83594005901066,-2.60867623381267,0.00908931950585143,0.0858115120190876
"58","AGPAT2",47.8929818592051,-3.13380443914585,1.42538615611225,-2.19856522789117,0.0279088517332687,0.156353828705586
"59","AHNAK",1316.15032874684,-3.45777971098831,0.99520112652478,-3.47445317215707,0.000511895703772631,0.0150404614028376
"60","AIF1L",79.4456930699448,-3.92538029671499,1.60051180990861,-2.45257815182202,0.0141836565293014,0.110116190574837
"61","AIM2",38.703358193647,4.31990045832246,1.29807687670181,3.32792343493444,0.000874959097339377,0.0224635781681424
"62","AIP",90.330067210256,-4.93652811358465,1.56575054948216,-3.15281902038438,0.00161702024465724,0.0325419314285513
"63","AK1",105.859727146094,-2.40882360625642,1.18360176507103,-2.03516391859373,0.0418343822359124,0.192222702239347
"64","AKAP1",32.8453404109706,-5.10131498293748,1.79936273772023,-2.83506759143006,0.00458159910975575,0.0593158387171357
"65","AKAP11",22.9241859167862,-3.4773975126288,1.65779020753487,-2.0976101178687,0.0359396005778457,0.179798768124494
"66","AKAP13",288.724390726626,-2.72809608141305,1.10423544899757,-2.47057462599088,0.0134896170130264,0.106819408092796
"67","AKAP17A",47.1166552806701,-5.62894673641601,1.74388633072396,-3.22781745417959,0.0012473854775422,0.0287193740270253
"68","AKR1B10",66.4476227543523,9.06166352486361,4.47992928780483,2.02272467771558,0.0431015411526746,0.195139558682694
"69","AKR1C2",61.9365388910706,2.29574223687626,1.1195942363184,2.0505127325641,0.0403144225864842,0.189824115810074
"70","AKT2",70.2903220208918,-2.63739781835302,1.30021673148469,-2.02842937987842,0.0425164440858219,0.193514966902777
"71","ALAS1",77.2640300744634,-2.9839671288002,1.27770289717527,-2.33541548304939,0.0195217263646611,0.130309995159885
"72","ALDH3A1",137.03479657912,4.21222649151236,1.30813390678729,3.22002699391638,0.00128178526444024,0.0291974320023344
"73","ALKBH5",107.55954482111,-2.47935376446943,1.18369152060487,-2.09459451327527,0.0362070533751605,0.180378182147263
"74","ALOX5AP",6061.79539430706,6.17495635584915,0.848279384856582,7.27938986386324,3.35333303169132e-13,1.99448796873818e-10
"75","ALPK1",153.106991083254,3.15064885234321,0.998334726212213,3.15590429704584,0.00160001349894388,0.0324426979539644
"76","ALPL",846.171349515705,3.56708962407473,1.02371480896111,3.48445640607144,0.00049313778776239,0.0146247455838896
"77","ALS2CL",74.3630836217013,-4.60463462178731,1.5822867304132,-2.91011390873819,0.00361297051673485,0.0518996624060786
"78","AMBRA1",23.9792098601099,-4.64228797824858,1.84452761154251,-2.51678963719411,0.0118429515182412,0.0993657045096319
"79","AMER1",47.9606755829711,3.10013090522755,1.42605885307893,2.17391512175968,0.0297115101790255,0.161884973959134
"80","AMFR",68.6016465253154,-4.01529785097423,1.36570447483007,-2.9400927689527,0.00328113992976359,0.0491299078154532
"81","AMN",9.54536781567639,4.88672535356495,2.12933552068946,2.29495319365295,0.0217358068489119,0.136119550890776
"82","AMOTL1",158.53885084776,-2.9972808190292,1.1618862124037,-2.57966811812702,0.00988953079442247,0.0901443135934573
"83","ANAPC11",92.9838298389314,-3.40870611700173,1.28398162928873,-2.65479352604912,0.00793569651038803,0.080469378942676
"84","ANAPC2",26.0344745280534,-3.66438523762123,1.67368613705017,-2.18941004319939,0.0285670503428766,0.158372095466815
"85","ANGEL1",24.8599084903322,-3.60085782242692,1.63717504724525,-2.19943360881649,0.0278471050649708,0.156089584725433
"86","ANGPTL2",158.904228373268,-3.44127159194497,1.22758674711443,-2.80328180475558,0.00505854479443382,0.0623926043424061
"87","ANKDD1A",19.7686961538378,-4.35845064052728,1.88617541825222,-2.31073451512051,0.0208475235476025,0.133889374385502
"88","ANKRD10",199.074231832202,-2.51807597791774,1.0667960154094,-2.3604099954867,0.0182547474114688,0.126087306959474
"89","ANKRD11",41.2056931819157,-3.70995139328805,1.47801161995213,-2.51009622874833,0.0120698265606395,0.100559971329343
"90","ANKRD22",163.798230975245,5.47903745249848,1.0167286294296,5.38888872989868,7.08946798074538e-08,9.85712262361818e-06
"91","ANKRD27",33.5948170103975,-2.94169689633207,1.46462612258972,-2.00849681086572,0.0445905246032123,0.198250064950993
"92","ANKRD29",19.1485560484458,-4.30991991841515,1.9053053829637,-2.26206253178746,0.0236935401161346,0.142167700234954
"93","ANKRD54",23.2078917420279,-4.59411613928982,1.8509112667014,-2.48208340504471,0.0130616698687287,0.104826265078418
"94","ANKS1A",63.4318518237957,-2.84158627977676,1.3752486234356,-2.06623459304253,0.038806333947816,0.186226214763471
"95","ANKZF1",51.0830719180518,-4.03072438873298,1.44465312402903,-2.79009841303053,0.0052692022491503,0.063557635757326
"96","ANO6",192.049177866364,-2.47416223614483,1.13920790671276,-2.17182677680333,0.0298687311676976,0.162219285100001
"97","ANP32A",673.395384998161,2.30465996102409,0.876969455131016,2.62798202096991,0.00858930552814675,0.0834442963792881
"98","ANXA2R",106.012024433851,3.58218421119271,1.00252539084577,3.57316058416299,0.000352698317316224,0.0118369535585815
"99","ANXA6",345.559617368881,-2.63363582703737,1.04972362670648,-2.50888496746562,0.0121112917771037,0.100670411308752
"100","AOC3",271.816830112484,-3.17492247516438,1.28930852756909,-2.46250017530754,0.0137972105425755,0.108572961000104
"101","AP1S2",212.359474610349,1.92086028547492,0.928592922209734,2.06857088777279,0.0385863721574244,0.185916156758499
